code,testId,testType,spot,red_current,green_current,blue_current,duv,x,y,u,v,Lv,X,Y,Z
"4G-1-12-13-1-C",150603082504,"135 spots",78,23.4,21.528,21.762,-0.00377269858,0.275610566,0.274148583,0.192111254,0.42995742,8053.29,8096.237,8053.29,13226.1133
"4G-1-12-13-1-C",150603082504,"135 spots",115,23.4,21.528,21.762,-0.00516885426,0.280686617,0.278046817,0.194408625,0.433305562,7835.01465,7909.401,7835.01465,12434.3447
"4G-1-12-13-1-C",150603082504,"135 spots",77,23.4,21.528,21.762,-0.004133838,0.275052577,0.2727219,0.192258492,0.4289161,8056.378,8125.22754,8056.378,13359.0293
"4G-1-12-13-1-C",150603082504,"135 spots",112,23.4,21.528,21.762,-0.0056215087,0.277411252,0.273018658,0.193946376,0.429469615,7784.768,7910.017,7784.768,12818.9
"4G-1-12-13-1-C",150603082504,"135 spots",113,23.4,21.528,21.762,-0.00536219263,0.278233677,0.2745704,0.193945885,0.43063283,7835.96,7940.506,7835.96,12762.5166
"4G-1-12-13-1-C",150603082504,"135 spots",110,23.4,21.528,21.762,-0.006127128,0.2772116,0.2718098,0.194285825,0.428624839,7560.83936,7711.09961,7560.83936,12544.7168
"4G-1-12-13-1-C",150603082504,"135 spots",111,23.4,21.528,21.762,-0.005803565,0.276973248,0.272104263,0.193982467,0.428787917,7739.94336,7878.44043,7739.94336,12826.3857
"4G-1-12-13-1-C",150603082504,"135 spots",118,23.4,21.528,21.762,-0.00610415963,0.278248578,0.273202479,0.194513708,0.429718852,7233.21631,7366.81543,7233.21631,11875.63
"4G-1-12-13-1-C",150603082504,"135 spots",119,23.4,21.528,21.762,-0.006168896,0.2779644,0.2727134,0.194495231,0.4293473,7495.19775,7639.51563,7495.19775,12349.0771
"4G-1-12-13-1-C",150603082504,"135 spots",82,23.4,21.528,21.762,-0.005439217,0.275331825,0.2706168,0.193325952,0.427534372,7029.6084,7152.087,7029.6084,11794.55
"4G-1-12-13-1-C",150603082504,"135 spots",83,23.4,21.528,21.762,-0.004969357,0.2747197,0.270687073,0.192826152,0.427490234,7637.479,7751.26,7637.479,12826.42
"4G-1-12-13-1-C",150603082504,"135 spots",80,23.4,21.528,21.762,-0.00344825047,0.2765303,0.275970668,0.192082033,0.431309938,7609.04248,7624.47266,7609.04248,12338.4111
"4G-1-12-13-1-C",150603082504,"135 spots",81,23.4,21.528,21.762,-0.00350883533,0.277201623,0.27672714,0.192290068,0.4319121,7004.62744,7016.6377,7004.62744,11291.1309
"4G-1-12-13-1-C",150603082504,"135 spots",86,23.4,21.528,21.762,-0.00454552239,0.2759849,0.273176253,0.192789346,0.4293615,8043.385,8126.0835,8043.385,13274.4707
"4G-1-12-13-1-C",150603082504,"135 spots",87,23.4,21.528,21.762,-0.00443524774,0.2762538,0.27373895,0.192767933,0.42977947,8061.593,8135.655,8061.593,13252.6826
"4G-1-12-13-1-C",150603082504,"135 spots",84,23.4,21.528,21.762,-0.00524583459,0.275017768,0.2705625,0.193106249,0.427450359,7845.659,7974.851,7845.659,13177.0732
"4G-1-12-13-1-C",150603082504,"135 spots",85,23.4,21.528,21.762,-0.00483857654,0.275349,0.271777868,0.192867458,0.4283237,8072.02148,8178.08643,8072.02148,13450.6963
"4G-1-12-13-1-C",150603082504,"135 spots",125,23.4,21.528,21.762,-0.00549727026,0.282535225,0.279731959,0.195130676,0.434687883,7591.83545,7667.915,7591.83545,11879.9268
"4G-1-12-13-1-C",150603082504,"135 spots",67,23.4,21.528,21.762,-0.003705865,0.2734802,0.271426022,0.191574723,0.427805454,7620.50732,7678.18,7620.50732,12777.13
"4G-1-12-13-1-C",150603082504,"135 spots",126,23.4,21.528,21.762,-0.005493989,0.282987028,0.2802925,0.195246413,0.4351215,7064.357,7132.26855,7064.357,11006.8916
"4G-1-12-13-1-C",150603082504,"135 spots",66,23.4,21.528,21.762,-0.004056283,0.273731381,0.271094859,0.191901118,0.427618742,7661.54541,7736.057,7661.54541,12863.89
"4G-1-12-13-1-C",150603082504,"135 spots",127,23.4,21.528,21.762,-0.006575639,0.279204637,0.27355516,0.195102945,0.4300992,7674.436,7832.929,7674.436,12547.0713
"4G-1-12-13-1-C",150603082504,"135 spots",69,23.4,21.528,21.762,-0.00305797858,0.2738737,0.27320078,0.191163734,0.4290616,7818.732,7837.99,7818.732,12962.2734
"4G-1-12-13-1-C",150603082504,"135 spots",128,23.4,21.528,21.762,-0.00632388238,0.279182225,0.273994327,0.194906309,0.43039003,8640.052,8803.64551,8640.052,14089.9922
"4G-1-12-13-1-C",150603082504,"135 spots",68,23.4,21.528,21.762,-0.00353689864,0.273591876,0.2719016,0.191469088,0.4281439,7593.282,7640.486,7593.282,12692.8145
"4G-1-12-13-1-C",150603082504,"135 spots",121,23.4,21.528,21.762,-0.00584035739,0.278514832,0.2740385,0.194377124,0.430319369,7751.49463,7878.11328,7751.49463,12656.5449
"4G-1-12-13-1-C",150603082504,"135 spots",122,23.4,21.528,21.762,-0.00568367541,0.27933073,0.2753756,0.194457516,0.431334317,7783.683,7895.47754,7783.683,12586.5371
"4G-1-12-13-1-C",150603082504,"135 spots",123,23.4,21.528,21.762,-0.00550715532,0.280636072,0.277354449,0.194650218,0.432841718,7809.179,7901.57568,7809.179,12445.1992
"4G-1-12-13-1-C",150603082504,"135 spots",124,23.4,21.528,21.762,-0.00540852034,0.281604379,0.278746039,0.194823131,0.4339027,7721.041,7800.21436,7721.041,12177.94
"4G-1-12-13-1-C",150603082504,"135 spots",129,23.4,21.528,21.762,-0.00635180064,0.279639035,0.274525672,0.195039287,0.430813968,9158.742,9329.334999999999,9158.742,14873.9863
"4G-1-12-13-1-C",150603082504,"135 spots",70,23.4,21.528,21.762,-0.00254187873,0.274332881,0.274805576,0.190873414,0.430205166,7714.11963,7700.85059,7714.11963,12656.2217
"4G-1-12-13-1-C",150603082504,"135 spots",120,23.4,21.528,21.762,-0.00620059762,0.278307021,0.273098081,0.194601148,0.4296575,7615.19043,7760.439,7615.19043,12508.8242
"4G-1-12-13-1-C",150603082504,"135 spots",71,23.4,21.528,21.762,-0.002430959,0.274902254,0.275773644,0.19092162,0.4309353,7524.462,7500.686,7524.462,12259.7715
"4G-1-12-13-1-C",150603082504,"135 spots",72,23.4,21.528,21.762,-0.00258256635,0.275303334,0.27601257,0.191131637,0.431154042,6724.462,6707.183,6724.462,10931.2373
"4G-1-12-13-1-C",150603082504,"135 spots",73,23.4,21.528,21.762,-0.00468898844,0.2742952,0.270648748,0.19251506,0.4274005,6928.112,7021.45459,6928.112,11648.6006
"4G-1-12-13-1-C",150603082504,"135 spots",74,23.4,21.528,21.762,-0.004808427,0.2739628,0.269970655,0.192534208,0.42688942,7502.30127,7613.24,7502.30127,12673.7783
"4G-1-12-13-1-C",150603082504,"135 spots",75,23.4,21.528,21.762,-0.00474542473,0.273986369,0.270122945,0.192490548,0.426996619,7837.796,7949.896,7837.796,13227.9707
"4G-1-12-13-1-C",150603082504,"135 spots",76,23.4,21.528,21.762,-0.004161084,0.2740686,0.271350533,0.192056954,0.4278425,7965.93359,8045.727,7965.93359,13344.957
"4G-1-12-13-1-C",150603082504,"135 spots",134,23.4,21.528,21.762,-0.00596886,0.283678621,0.28026104,0.195783034,0.435204834,8084.334,8182.9165,8084.334,12578.4775
"4G-1-12-13-1-C",150603082504,"135 spots",135,23.4,21.528,21.762,-0.005752009,0.283415347,0.280339718,0.195551738,0.435216576,7466.35645,7548.271,7466.35645,11618.6182
"4G-1-12-13-1-C",150603082504,"135 spots",132,23.4,21.528,21.762,-0.00586105,0.2820117,0.278413177,0.195267335,0.433745325,8437.425999999999,8546.47949,8437.425999999999,13321.5059
"4G-1-12-13-1-C",150603082504,"135 spots",133,23.4,21.528,21.762,-0.00617886474,0.2831867,0.279273719,0.195810571,0.4344861,8555.339,8675.209999999999,8555.339,13403.6924
"4G-1-12-13-1-C",150603082504,"135 spots",59,23.4,21.528,21.762,-0.00284196157,0.272608519,0.271902859,0.190714762,0.42799747,7336.47852,7355.518,7336.47852,12289.9854
"4G-1-12-13-1-C",150603082504,"135 spots",58,23.4,21.528,21.762,-0.003039286,0.27273047,0.271688372,0.190894157,0.4278707,7340.446,7368.601,7340.446,12308.8408
"4G-1-12-13-1-C",150603082504,"135 spots",57,23.4,21.528,21.762,-0.00307233469,0.272127479,0.27079764,0.190788686,0.427176774,7298.213,7334.05273,7298.213,12318.5332
"4G-1-12-13-1-C",150603082504,"135 spots",56,23.4,21.528,21.762,-0.0033849536,0.272422433,0.270599127,0.191095039,0.4270861,6924.393,6971.05,6924.393,11693.6738
"4G-1-12-13-1-C",150603082504,"135 spots",55,23.4,21.528,21.762,-0.00352433184,0.273372054,0.2716278,0.191410542,0.427925825,6281.17773,6321.51172,6281.17773,10521.5166
"4G-1-12-13-1-C",150603082504,"135 spots",64,23.4,21.528,21.762,-0.00418573851,0.27415818,0.271424264,0.192096,0.4279059,6667.418,6734.57568,6667.418,11162.5693
"4G-1-12-13-1-C",150603082504,"135 spots",65,23.4,21.528,21.762,-0.00423242943,0.2734927,0.270433128,0.191984937,0.427133679,7370.317,7453.70166,7370.317,12429.73
"4G-1-12-13-1-C",150603082504,"135 spots",62,23.4,21.528,21.762,-0.001724013,0.2734979,0.275264353,0.190055266,0.430386245,7205.3623,7159.12354,7205.3623,11811.6689
"4G-1-12-13-1-C",150603082504,"135 spots",63,23.4,21.528,21.762,-0.00154483889,0.273650229,0.275814056,0.189953476,0.430774838,6506.401,6455.35645,6506.401,10628.0518
"4G-1-12-13-1-C",150603082504,"135 spots",131,23.4,21.528,21.762,-0.00626641838,0.280808955,0.2761635,0.19526577,0.4320798,8532.886,8676.421,8532.886,13688.6416
"4G-1-12-13-1-C",150603082504,"135 spots",60,23.4,21.528,21.762,-0.002285817,0.272830874,0.273280054,0.190334991,0.4289588,7323.65527,7311.61768,7323.65527,12163.8105
"4G-1-12-13-1-C",150603082504,"135 spots",130,23.4,21.528,21.762,-0.00628663646,0.2798589,0.2749262,0.1950441,0.431114256,8898.708000000001,9058.367,8898.708000000001,14410.5488
"4G-1-12-13-1-C",150603082504,"135 spots",61,23.4,21.528,21.762,-0.00226975116,0.273203939,0.273815751,0.190406546,0.429374129,7363.42334,7346.97,7363.42334,12181.498
"4G-1-12-13-1-C",150603082504,"135 spots",49,23.4,21.528,21.762,-0.00245482335,0.2715418,0.271187246,0.190183178,0.4273534,6810.909,6819.814,6810.909,11484.4316
"4G-1-12-13-1-C",150603082504,"135 spots",48,23.4,21.528,21.762,-0.00227698451,0.271220267,0.271087974,0.189976215,0.427237958,6711.46338,6714.739,6711.46338,11331.3105
"4G-1-12-13-1-C",150603082504,"135 spots",45,23.4,21.528,21.762,0.0005303211,0.2707258,0.2759021,0.187698573,0.430396616,5868.71973,5758.61475,5868.71973,9643.689
"4G-1-12-13-1-C",150603082504,"135 spots",44,23.4,21.528,21.762,0.000244012946,0.270651132,0.2752365,0.187902078,0.4299424,6310.31,6205.182,6310.31,10411.373
"4G-1-12-13-1-C",150603082504,"135 spots",47,23.4,21.528,21.762,-0.002514946,0.271592736,0.271140784,0.19024083,0.42732957,6455.804,6466.56543,6455.804,10887.418
"4G-1-12-13-1-C",150603082504,"135 spots",46,23.4,21.528,21.762,-0.00271747727,0.2728409,0.2724599,0.190669909,0.428408265,5854.95557,5863.14258,5854.95557,9771.139999999999
"4G-1-12-13-1-C",150603082504,"135 spots",51,23.4,21.528,21.762,-0.00144348782,0.271869928,0.273605376,0.1894721,0.429033518,6971.31934,6927.101,6971.31934,11581.0488
"4G-1-12-13-1-C",150603082504,"135 spots",52,23.4,21.528,21.762,-0.00132296106,0.271949023,0.273947924,0.1893968,0.429275036,6851.879,6801.8833,6851.879,11357.8486
"4G-1-12-13-1-C",150603082504,"135 spots",53,23.4,21.528,21.762,-0.000942164042,0.272037774,0.274810046,0.18912378,0.429864973,6557.91162,6491.756,6557.91162,10813.7686
"4G-1-12-13-1-C",150603082504,"135 spots",54,23.4,21.528,21.762,-0.000133470239,0.271684617,0.275908232,0.188423559,0.4305438,6105.19727,6011.73828,6105.19727,10010.7012
"4G-1-12-13-1-C",150603082504,"135 spots",50,23.4,21.528,21.762,-0.00177121186,0.2715972,0.272593677,0.189665183,0.428312361,6988.59375,6963.047,6988.59375,11685.7617
"4G-1-12-13-1-C",150603082504,"50 spots",19,23.4,21.528,21.762,-0.00193554838,0.271716446,0.272437781,0.189818352,0.4282251,7057.18066,7038.49561,7057.18066,11808.15
"4G-1-12-13-1-C",150603082504,"50 spots",35,23.4,21.528,21.762,-0.004986705,0.276636273,0.273199379,0.193278953,0.429474741,8014.62061,8115.44629,8014.62061,13206.0938
"4G-1-12-13-1-C",150603082504,"50 spots",17,23.4,21.528,21.762,-0.00148146774,0.2712328,0.2726567,0.189361617,0.428300351,6817.243,6781.6416,6817.243,11404.1426
"4G-1-12-13-1-C",150603082504,"50 spots",36,23.4,21.528,21.762,-0.00497536035,0.276743144,0.273360819,0.1932954,0.4295992,7970.04932,8068.66357,7970.04932,13117.0732
"4G-1-12-13-1-C",150603082504,"50 spots",18,23.4,21.528,21.762,-0.001580138,0.2715524,0.272904247,0.189507633,0.428514838,6940.86035,6906.47852,6940.86035,11585.9785
"4G-1-12-13-1-C",150603082504,"50 spots",33,23.4,21.528,21.762,-0.004907398,0.276189268,0.272761315,0.193113774,0.42911312,8043.95166,8145.04443,8043.95166,13301.8125
"4G-1-12-13-1-C",150603082504,"50 spots",15,23.4,21.528,21.762,-0.0008515631,0.2703249,0.2726325,0.18867752,0.4281483,6511.09668,6455.986,6511.09668,10915.2383
"4G-1-12-13-1-C",150603082504,"50 spots",34,23.4,21.528,21.762,-0.004895916,0.276229262,0.2728357,0.1931143,0.429169148,8058.23145,8158.46,8058.23145,13318.415
"4G-1-12-13-1-C",150603082504,"50 spots",16,23.4,21.528,21.762,-0.0008801919,0.2706191,0.272984743,0.188763022,0.4284295,6668.06,6610.27539,6668.06,11148.1563
"4G-1-12-13-1-C",150603082504,"50 spots",39,23.4,21.528,21.762,-0.005383507,0.2775214,0.2736086,0.193791062,0.429882228,7934.81543,8048.28955,7934.81543,13017.5029
"4G-1-12-13-1-C",150603082504,"50 spots",13,23.4,21.528,21.762,-0.000209545964,0.270156324,0.273660839,0.188143656,0.428814679,6363.67627,6282.182,6363.67627,10608.02
"4G-1-12-13-1-C",150603082504,"50 spots",14,23.4,21.528,21.762,-0.00052730384,0.270288557,0.273219228,0.188418269,0.428537816,6397.32129,6328.7,6397.32129,10688.5859
"4G-1-12-13-1-C",150603082504,"50 spots",37,23.4,21.528,21.762,-0.005142026,0.277228475,0.273681045,0.193537325,0.429886818,7952.14355,8055.21875,7952.14355,13048.8838
"4G-1-12-13-1-C",150603082504,"50 spots",11,23.4,21.528,21.762,-0.00011848849,0.270042658,0.273682356,0.188048631,0.428812176,6341.21045,6256.879,6341.21045,10571.875
"4G-1-12-13-1-C",150603082504,"50 spots",38,23.4,21.528,21.762,-0.005214871,0.277274817,0.273604453,0.193603873,0.429842442,7957.7,8064.45166,7957.7,13062.5371
"4G-1-12-13-1-C",150603082504,"50 spots",12,23.4,21.528,21.762,-0.0003269757,0.270180851,0.273463726,0.188239887,0.428686023,6342.921,6266.776,6342.921,10585.0479
"4G-1-12-13-1-C",150603082504,"50 spots",21,23.4,21.528,21.762,-0.00254049129,0.272008032,0.271663666,0.190350235,0.427745819,7128.471,7137.507,7128.471,11974.083
"4G-1-12-13-1-C",150603082504,"50 spots",20,23.4,21.528,21.762,-0.00224840664,0.271729171,0.271847069,0.190063387,0.427828133,7119.376,7116.28857,7119.376,11953.2373
"4G-1-12-13-1-C",150603082504,"50 spots",43,23.4,21.528,21.762,-0.00540584465,0.2782812,0.274549931,0.193990558,0.430626273,7816.19,7922.4165,7816.19,12730.4951
"4G-1-12-13-1-C",150603082504,"50 spots",42,23.4,21.528,21.762,-0.005548288,0.278308362,0.2743184,0.1941053,0.430475622,7812.163,7925.7915,7812.163,12740.4971
"4G-1-12-13-1-C",150603082504,"50 spots",41,23.4,21.528,21.762,-0.005553813,0.278194219,0.274160862,0.194081932,0.430353135,7825.09961,7940.22,7825.09961,12776.6826
"4G-1-12-13-1-C",150603082504,"50 spots",40,23.4,21.528,21.762,-0.00525037944,0.277579874,0.273934454,0.1937036,0.430109382,7876.035,7980.84668,7876.035,12894.65
"4G-1-12-13-1-C",150603082504,"50 spots",49,23.4,21.528,21.762,-0.005899816,0.280510724,0.2764679,0.1949144,0.432236731,7957.13965,8073.49854,7957.13965,12750.7871
"4G-1-12-13-1-C",150603082504,"50 spots",48,23.4,21.528,21.762,-0.005960641,0.280085176,0.2758181,0.194853812,0.4317418,7793.21,7913.77539,7793.21,12547.9033
"4G-1-12-13-1-C",150603082504,"50 spots",45,23.4,21.528,21.762,-0.00563014159,0.2792638,0.2753901,0.1944005,0.4313339,7821.34375,7931.36035,7821.34375,12648.2588
"4G-1-12-13-1-C",150603082504,"50 spots",44,23.4,21.528,21.762,-0.00530100241,0.2786478,0.2752172,0.19400014,0.431126326,7774.96973,7871.885,7774.96973,12603.4482
"4G-1-12-13-1-C",150603082504,"50 spots",47,23.4,21.528,21.762,-0.00567777734,0.279644221,0.2757853,0.194530562,0.431653827,7773.102,7881.86768,7773.102,12530.3691
"4G-1-12-13-1-C",150603082504,"50 spots",46,23.4,21.528,21.762,-0.00549640739,0.2793304,0.2757243,0.194315746,0.431566149,7808.89355,7911.023,7808.89355,12601.4658
"4G-1-12-13-1-C",150603082504,"50 spots",22,23.4,21.528,21.762,-0.00273323944,0.272529483,0.272005,0.190613344,0.428054631,7345.65527,7359.81934,7345.65527,12300.1162
"4G-1-12-13-1-C",150603082504,"50 spots",23,23.4,21.528,21.762,-0.00270518661,0.272988617,0.2726843,0.190693289,0.4285816,7447.35352,7455.665,7447.35352,12408.248
"4G-1-12-13-1-C",150603082504,"50 spots",24,23.4,21.528,21.762,-0.0029161335,0.273042738,0.272351027,0.190868,0.428365052,7560.38965,7579.59131,7560.38965,12619.7441
"4G-1-12-13-1-C",150603082504,"50 spots",25,23.4,21.528,21.762,-0.00322943158,0.2733852,0.2722124,0.191185862,0.4283228,7629.404,7662.27441,7629.404,12735.7168
"4G-1-12-13-1-C",150603082504,"50 spots",26,23.4,21.528,21.762,-0.003457161,0.2737627,0.272285461,0.1914458,0.42842868,7811.03857,7853.416,7811.03857,13022.4922
"4G-1-12-13-1-C",150603082504,"50 spots",27,23.4,21.528,21.762,-0.00360330823,0.2741389,0.272512048,0.191642985,0.428637832,7924.837,7972.14648,7924.837,13183.7012
"4G-1-12-13-1-C",150603082504,"50 spots",28,23.4,21.528,21.762,-0.00387360225,0.274658144,0.272691458,0.19196859,0.4288365,8013.264,8071.057,8013.264,13301.5059
"4G-1-12-13-1-C",150603082504,"50 spots",29,23.4,21.528,21.762,-0.00366215827,0.2748064,0.27329278,0.191840261,0.429263115,8066.42627,8111.102,8066.42627,13338.167
"4G-1-12-13-1-C",150603082504,"50 spots",3,23.4,21.528,21.762,-1.9967496e-05,0.268605441,0.271860361,0.187668219,0.42737028,8089.075,7992.227,8089.075,13673.2217
"4G-1-12-13-1-C",150603082504,"50 spots",2,23.4,21.528,21.762,0.000156733033,0.267070472,0.270010948,0.18722111,0.4258855,7824.239,7739.03125,7824.239,13414.2158
"4G-1-12-13-1-C",150603082504,"50 spots",10,23.4,21.528,21.762,0.000238861743,0.270007372,0.2743379,0.1877646,0.429246157,6480.67871,6378.379,6480.67871,10763.9238
"4G-1-12-13-1-C",150603082504,"50 spots",1,23.4,21.528,21.762,0.00113781227,0.264098257,0.267591983,0.185889542,0.423784465,8146.317,8039.95752,8146.317,14256.7783
"4G-1-12-13-1-C",150603082504,"50 spots",30,23.4,21.528,21.762,-0.00435447926,0.275562048,0.272979349,0.192544937,0.4291657,7936.384,8011.471,7936.384,13125.3486
"4G-1-12-13-1-C",150603082504,"50 spots",7,23.4,21.528,21.762,0.0007075468,0.269895345,0.275108039,0.187378317,0.429743946,7031.58252,6898.349,7031.58252,11629.418
"4G-1-12-13-1-C",150603082504,"50 spots",6,23.4,21.528,21.762,0.0006691948,0.2698017,0.274902582,0.187387422,0.429592878,7293.26025,7157.932,7293.26025,12079.1523
"4G-1-12-13-1-C",150603082504,"50 spots",32,23.4,21.528,21.762,-0.004744386,0.2760364,0.272867858,0.192953467,0.429161847,8017.305,8110.40234,8017.305,13253.9326
"4G-1-12-13-1-C",150603082504,"50 spots",5,23.4,21.528,21.762,0.0006890743,0.269534,0.274570167,0.18731381,0.4293309,7624.49463,7484.646,7624.49463,12659.6992
"4G-1-12-13-1-C",150603082504,"50 spots",31,23.4,21.528,21.762,-0.004613961,0.275927544,0.272970974,0.192828313,0.429214865,7954.15332,8040.305,7954.15332,13144.7334
"4G-1-12-13-1-C",150603082504,"50 spots",4,23.4,21.528,21.762,0.000220196,0.26928708,0.2732973,0.187624022,0.428440779,7872.59,7757.07129,7872.59,13176.292
"4G-1-12-13-1-C",150603082504,"50 spots",9,23.4,21.528,21.762,0.0004030295,0.270280778,0.275039643,0.187697768,0.429755837,6632.282,6517.52734,6632.282,10964.1045
"4G-1-12-13-1-C",150603082504,"50 spots",8,23.4,21.528,21.762,0.0009420705,0.269593954,0.275154352,0.18713145,0.429729879,6810.261,6672.6377,6810.261,11267.7969
"4G-1-12-13-1-C",150603082504,"50 spots",50,23.4,21.528,21.762,-0.006002274,0.280688554,0.276501477,0.195036337,0.432285666,8466.949000000001,8595.164000000001,8466.949000000001,13559.6
"4G-1-12-13-1-C",150603082504,"13 spots",3,23.4,21.528,21.762,-0.005737952,0.283368051,0.280307919,0.195528775,0.43518877,7485.1167,7566.832,7485.1167,11651.2451
"4G-1-12-13-1-C",150603082504,"13 spots",2,23.4,21.528,21.762,-0.00588414771,0.280156285,0.276050061,0.194813788,0.431906462,8018.02344,8137.29053,8018.02344,12890.2266
"4G-1-12-13-1-C",150603082504,"13 spots",10,23.4,21.528,21.762,0.000231858314,0.270330638,0.2747712,0.1878407,0.4295841,6555.739,6449.7915,6555.739,10853.3682
"4G-1-12-13-1-C",150603082504,"13 spots",1,23.4,21.528,21.762,-0.00624432741,0.2787852,0.273633033,0.194749519,0.4300884,7521.359,7662.97656,7521.359,12302.6924
"4G-1-12-13-1-C",150603082504,"13 spots",7,23.4,21.528,21.762,-0.00342678139,0.273610324,0.2721379,0.1913883,0.428306282,7660.045,7701.49,7660.045,12786.123
"4G-1-12-13-1-C",150603082504,"13 spots",6,23.4,21.528,21.762,-0.004293036,0.273840755,0.270789981,0.192108333,0.427428275,7015.87451,7094.9165,7015.87451,11798.124
"4G-1-12-13-1-C",150603082504,"13 spots",5,23.4,21.528,21.762,-0.004823204,0.278386354,0.2757767,0.193574309,0.431459337,7888.0166,7962.66,7888.0166,12752.2344
"4G-1-12-13-1-C",150603082504,"13 spots",4,23.4,21.528,21.762,-0.00541387033,0.275716364,0.271177828,0.193393528,0.4279727,7787.135,7917.464,7787.135,13011.375
"4G-1-12-13-1-C",150603082504,"13 spots",9,23.4,21.528,21.762,-0.001482434,0.270331979,0.2714042,0.189169452,0.427319467,6441.933,6416.483,6441.933,10877.1523
"4G-1-12-13-1-C",150603082504,"13 spots",8,23.4,21.528,21.762,-0.00265246187,0.275303781,0.275879562,0.191184938,0.431065738,7122.81348,7107.948,7122.81348,11587.8018
"4G-1-12-13-1-C",150603082504,"13 spots",13,23.4,21.528,21.762,0.00109052437,0.27747643,0.2858698,0.188904524,0.437892079,8498.311,8248.793,8498.311,12980.8037
"4G-1-12-13-1-C",150603082504,"13 spots",11,23.4,21.528,21.762,-0.00181532,0.2677069,0.266991854,0.18890883,0.4239096,9203.575999999999,9228.225,9203.575999999999,16039.5732
"4G-1-12-13-1-C",150603082504,"13 spots",12,23.4,21.528,21.762,0.0006004105,0.266671449,0.270322829,0.186792761,0.426038384,8116.78955,8007.15234,8116.78955,13902.3389
"4G-1-12-24-1-A",150603092216,"135 spots",35,23.4,21.528,21.762,-0.00136795163,0.2716854,0.273500025,0.189373,0.42893517,7573.473,7523.224,7573.473,12594.2451
"4G-1-12-24-1-A",150603092216,"135 spots",36,23.4,21.528,21.762,-0.00191286113,0.272805929,0.273967534,0.190042481,0.4294163,7500.433,7468.632,7500.433,12408.0234
"4G-1-12-24-1-A",150603092216,"135 spots",33,23.4,21.528,21.762,-0.00108786614,0.27016297,0.271942645,0.188826591,0.427658528,7484.642,7435.66064,7484.642,12602.5684
"4G-1-12-24-1-A",150603092216,"135 spots",34,23.4,21.528,21.762,-0.00109805213,0.270602524,0.272534639,0.188928336,0.428123862,7784.149,7728.96436,7784.149,13048.94
"4G-1-12-24-1-A",150603092216,"135 spots",39,23.4,21.528,21.762,-0.00396577362,0.2715359,0.268245578,0.191361442,0.4253459,7731.50439,7826.34,7731.50439,13264.6426
"4G-1-12-24-1-A",150603092216,"135 spots",37,23.4,21.528,21.762,-0.0038056504,0.2745895,0.2727294,0.19190073,0.428851753,6740.83545,6786.81,6740.83545,11188.5586
"4G-1-12-24-1-A",150603092216,"135 spots",38,23.4,21.528,21.762,-0.004238484,0.2728106,0.269487947,0.191842049,0.426387429,7586.22754,7679.7627,7586.22754,12884.5361
"4G-1-12-24-1-A",150603092216,"135 spots",43,23.4,21.528,21.762,-0.00184173684,0.270054042,0.2703093,0.189391866,0.4265345,7641.119,7633.90332,7641.119,12993.0371
"4G-1-12-24-1-A",150603092216,"135 spots",42,23.4,21.528,21.762,-0.0022367863,0.270294547,0.269873,0.189750716,0.426273257,7660.87939,7672.846,7660.87939,13053.2559
"4G-1-12-24-1-A",150603092216,"135 spots",41,23.4,21.528,21.762,-0.0027194554,0.270392776,0.269066364,0.190149277,0.4257371,7694.01,7731.939,7694.01,13169.2646
"4G-1-12-24-1-A",150603092216,"135 spots",40,23.4,21.528,21.762,-0.00311807124,0.2706884,0.268704265,0.190522522,0.425533473,7634.329,7690.702,7634.329,13086.6084
"4G-1-12-24-1-A",150603092216,"135 spots",22,23.4,21.528,21.762,-0.001026975,0.269643933,0.271334767,0.188670069,0.4271696,8021.21631,7971.23145,8021.21631,13569.6172
"4G-1-12-24-1-A",150603092216,"135 spots",23,23.4,21.528,21.762,-0.000233418163,0.2706712,0.274325877,0.188274384,0.429337233,7886.07959,7781.017,7886.07959,13080.0234
"4G-1-12-24-1-A",150603092216,"135 spots",24,23.4,21.528,21.762,-0.000684020342,0.2715657,0.274670422,0.188819572,0.429701179,7860.872,7772.0166,7860.872,12986.3984
"4G-1-12-24-1-A",150603092216,"135 spots",25,23.4,21.528,21.762,-0.0009158687,0.272389561,0.275338173,0.1891831,0.430269748,7860.521,7776.34229,7860.521,12911.7441
"4G-1-12-24-1-A",150603092216,"135 spots",26,23.4,21.528,21.762,-0.00141551846,0.274844885,0.277646959,0.190135866,0.432167232,8119.921,8037.97266,8119.921,13087.5938
"4G-1-12-24-1-A",150603092216,"135 spots",27,23.4,21.528,21.762,-0.00202589924,0.2771213,0.27943933,0.191150129,0.433685333,8372.969999999999,8303.513999999999,8372.969999999999,13286.9775
"4G-1-12-24-1-A",150603092216,"135 spots",28,23.4,21.528,21.762,-0.00405519968,0.2757469,0.27379182,0.192358926,0.429738939,7094.34961,7145.0083,7094.34961,11672.1143
"4G-1-12-24-1-A",150603092216,"135 spots",29,23.4,21.528,21.762,-0.003307899,0.2724416,0.2707743,0.191039324,0.427207977,7756.343,7804.102,7756.343,13084.6025
"4G-1-12-24-1-A",150603092216,"135 spots",3,23.4,21.528,21.762,0.0009568480000000001,0.265862226,0.269858658,0.186354876,0.425601363,11659.3018,11486.6348,11659.3018,20059.2773
